grad,fls1,fls2,fls3,pointvalue1,pointvalue2,pointvalue3,pointvalue4,pointvalue5,pointvalue6,pointvalue7,pointvalue8,pointvalue9,pointvalue10,pointvalue11,pointvalue12,pointvalue13,pointvalue14,pointvalue15,pointvalue16,pointvalue17,pointvalue18,pointvalue19,pointvalue20,pointvalue21,pointvalue22,pointvalue23,pointvalue24,pointvalue25,pointvalue26,pointvalue27,pointvalue28,pointvalue29,pointvalue30,pointvalue31,pointvalue32,pointvalue33,pointvalue34,pointvalue35,pointvalue36,pointvalue37,pointvalue38,pointvalue39,pointvalue40,pointvalue41,pointvalue42,pointvalue43,pointvalue44,ProbabilityWeight-fls1,ProbabilityWeight-grad,ProbabilityWeight-fls2,ProbabilityWeight,ProbabilityWeight-fls3,PointProbability,prefix
0.1291066528,0.0956327477,0.4081960304,0.6496551386,22.0685583698,22.6649695388,23.2837387902,23.9362812423,24.5012833283,25.0459445329,25.6280334502,26.2531268737,26.8927644692,27.5522807678,28.4532098871,29.1348275424,38.3188516889,47.9611727329,58.669092776,69.8761982205,81.5786638234,93.5944782571,105.879489181,118.152041989,130.462639892,141.775368953,143.307082471,150.612617852,157.854298798,164.821083335,171.708926311,178.512285041,185.382676536,191.945113083,198.469699176,204.995885905,210.593945642,212.96787907,220.748725459,228.536938587,235.958847664,243.354570109,250.296592487,257.067047736,263.568095323,269.746283695,275.612696183,281.184228267,1.0,1.0,1.0,1.0,1.0,1.0,119
0.1956674834,0.092862938,0.4141436952,0.6607850563,22.0573674638,22.658540719,23.2979818182,23.97765857,24.57690061,25.1638388283,25.8008359073,26.4873946058,27.1943082504,27.9361658112,28.9518936831,29.7408599845,40.3945686975,51.6464143872,64.2403847729,77.5436387673,91.5925632,106.168221667,121.23145499,136.392734895,151.709024068,165.874053449,167.802020563,177.06689641,186.305830889,195.211327638,203.999936017,212.639551113,221.458953538,229.974103453,238.457689684,246.889944179,254.056335474,256.997545196,266.360079318,275.532417604,284.59389027,293.638833503,302.133995968,310.553567619,318.759197083,326.741321468,334.529820386,342.117163721,1.0,1.0,1.0,1.0,1.0,1.0,120
0.0836054676,0.1035960381,0.4976697591,0.1650986735,22.060248186,22.6575508833,23.2620560018,23.8914465551,24.4355793521,24.9552778654,25.5026075699,26.0838510598,26.6786775196,27.279761189,28.1018991081,28.6772419272,36.3541937811,44.3467905386,53.1626438977,62.3390366348,71.8623975682,81.5865040677,91.4829570723,101.342268325,111.215765281,120.267290445,121.251195659,125.88607147,130.493104096,134.926923697,139.323382535,143.683762166,148.115049188,152.355594125,156.576363636,160.802279196,164.413201747,168.016283712,180.267814336,192.218747833,203.866115835,215.364720721,225.809723501,235.849659598,245.395391922,254.407321892,262.949726422,271.069217708,1.0,1.0,1.0,1.0,1.0,1.0,121
0.0403074537,0.083126361,0.3137502558,0.2047094404,22.0615147669,22.6810225419,23.2480628252,23.8538764821,24.3878723239,24.8955063069,25.3875250923,25.9354830557,26.5278476612,27.0610476334,27.8275679337,28.4781990785,37.3206399777,46.6769171456,56.8738496757,67.297916454,77.8433477288,88.3478851376,98.5966244951,108.493316663,118.128833881,126.671479394,128.227122584,135.64875193,142.82517177,149.599337765,156.100290508,162.393820235,168.703441545,174.687642334,180.526919712,186.084031174,190.671285112,193.838253298,203.263896813,211.283712813,218.148203081,226.261970504,234.943183945,243.838467839,252.9201739,261.681807605,269.827840364,277.253963543,1.0,1.0,1.0,1.0,1.0,1.0,122
0.0050835064,0.099417194,0.8351092837,0.6955350165,22.0521760477,22.6424611755,23.2282402517,23.8228354985,24.3262455509,24.8044035061,25.2929201743,25.8051077909,26.3209515222,26.8302241207,27.5189893138,28.0246300963,34.7365981449,41.689585181,49.2495040375,56.9574971911,64.7472654874,72.4499573396,80.0302379626,87.3316780193,94.4405756382,100.79470031,101.204975749,103.077201489,104.951451435,106.740378594,108.494280429,110.225579625,112.043497065,113.789084698,115.519062124,117.25600979,118.749278073,119.332650957,121.166503383,122.828665915,124.512021526,126.397978012,128.23457829,130.039592676,131.79240102,133.44956299,135.01171226,136.486755901,1.0,1.0,1.0,1.0,1.0,1.0,123
0.1337324206,0.1120776222,0.8986903342,0.8785575726,22.0747590272,22.6744884739,23.2932588688,23.9439579775,24.5113327735,25.0681608976,25.6497424692,26.2829457599,26.932148972,27.59846557,28.5056368882,29.0868548641,36.8453371339,44.9226113828,53.8618900829,63.2473179181,73.0998698789,83.2774735326,93.7847767901,104.40166847,115.217982872,125.271728815,125.880349631,128.666417215,131.465721931,134.172723301,136.881594416,139.61216817,142.471308596,145.225772617,147.992180355,150.823487922,153.25797819,153.986936671,156.228735352,158.604071991,161.003623271,163.37867483,165.543269533,167.854360395,170.305819174,172.70174976,174.99110523,177.217576086,1.0,1.0,1.0,1.0,1.0,1.0,124
0.1629038854,0.101383429,0.6047499224,0.3527088797,22.0608425892,22.6658547436,23.2898082353,23.9555110498,24.5428726881,25.0998934375,25.7115812697,26.3593822944,27.0334534457,27.7251577118,28.6858309932,29.3690770805,38.5467068629,48.162872301,58.8714904001,70.1359818261,81.9774338333,94.2475899242,106.911351959,119.720314752,132.694162649,144.72065671,145.823487071,150.952929055,156.07163624,161.04159715,165.981141156,170.947380838,176.01482182,180.897862424,185.771990915,190.649834655,194.81617687,198.098334534,209.08192608,220.065384063,230.854862402,241.74858336,251.835438736,261.894409495,271.949870577,281.723391021,291.065595655,299.943104884,1.0,1.0,1.0,1.0,1.0,1.0,125
0.1618148518,0.0832439979,0.1189320388,0.1914000075,22.080140435,22.6961180942,23.3163412882,23.9773525736,24.5759296869,25.1324332095,25.7512569301,26.3941100099,27.0706459605,27.7608003348,28.7254433853,29.5650368943,40.913714948,52.9517975352,66.3831892595,80.4687716006,95.2056570162,110.331351189,125.703764128,140.968622589,156.133823167,169.998549819,174.476691787,196.552837538,218.250489677,238.774025534,257.693476798,274.858352483,291.549624635,307.293235575,322.723886043,337.713750623,350.470308568,362.898194817,402.524226472,440.004452008,469.869981257,493.467145218,510.941398853,525.129317087,537.232422918,547.634002142,556.598287582,564.327907247,1.0,1.0,1.0,1.0,1.0,1.0,126
0.1066878066,0.1038590929,0.6695089095,0.278841341,22.0507334285,22.6590732293,23.2635766184,23.900984247,24.4651333638,24.9932005949,25.5615989109,26.1576545946,26.7810460505,27.4027125843,28.2706443791,28.8692706956,36.8590722141,45.1901383672,54.3918893311,63.9923454174,73.9857763444,84.2336287787,94.6845729098,105.170104035,115.72052492,125.441079168,126.264181316,130.060741215,133.854433561,137.540805431,141.212233422,144.929014701,148.720386643,152.347874981,155.955711835,159.57512037,162.67021266,165.582212322,175.454332256,185.324435597,194.99320616,204.621965028,213.54887739,222.379591487,230.946766289,239.058342123,246.698978343,253.849229772,1.0,1.0,1.0,1.0,1.0,1.0,127
0.192377108,0.0966287919,0.5126558127,0.2284041846,22.0578986333,22.6550736879,23.2958526072,23.9743451908,24.5677122915,25.1511604454,25.7845013465,26.4664567395,27.1650963554,27.901039035,28.905682456,29.6615605055,39.8426764445,50.5626568725,62.5496337401,75.1964828478,88.5415411815,102.397838146,116.765405604,131.267793295,145.961734035,159.577434985,161.041148768,167.976556267,174.896916446,181.581990735,188.259164121,194.860825634,201.613096253,208.178581909,214.792195295,221.467144114,227.185218831,232.245394183,249.450716061,265.950662119,282.09636336,298.291056034,313.221228724,327.103414397,339.723087552,351.463014687,362.625992811,373.334682842,1.0,1.0,1.0,1.0,1.0,1.0,128
0.0875485218,0.1123443652,0.1677265275,0.3111681863,21.9634704244,22.5621920479,23.2432711753,23.8779580421,24.5146992364,24.8916030435,25.6770142472,26.1466722985,26.5829743729,27.223752412,28.0857280857,28.6847831964,35.8923438294,42.9964537455,51.0855479085,59.4896374138,68.3011234214,77.1039351192,86.2716957601,95.558120963,104.532101,113.236029359,116.138748352,130.154731815,143.922275086,156.904595949,169.363881088,181.431506248,192.850382375,203.131883709,212.325732962,220.423311669,226.721923463,229.603985814,237.394201068,245.361473569,253.823330975,264.668714773,277.052925786,289.359294373,301.159301713,312.432069817,323.104998069,332.831231803,1.0,1.0,1.0,1.0,1.0,1.0,129
0.1210214189,0.0784758332,0.4761726658,0.2699180851,22.0774370793,22.6628777176,23.2874166443,23.9388997759,24.4920679126,25.031243922,25.6083201601,26.2276066276,26.84805862,27.5031856623,28.3823499928,29.2098169184,40.4633727967,52.4025864982,65.6614387542,79.4336238765,93.6599831938,108.0239509,122.434157036,136.495223726,150.304084522,162.788820883,164.262885088,171.249225727,178.122205043,184.691038636,191.186251505,197.517222186,203.86281038,209.932876462,215.966857614,221.974726911,227.086038471,230.572730494,242.355193336,253.799598859,264.505372989,274.76521039,283.952277551,292.621171216,300.87223908,308.766968819,316.293558049,323.523721527,1.0,1.0,1.0,1.0,1.0,1.0,130
0.14465387,0.0739819036,0.3295404196,0.818205939,22.0577175415,22.6632910797,23.2794924792,23.9319700562,24.5081858181,25.0587935483,25.6491639394,26.2793135866,26.9331217537,27.5992682043,28.5190542454,29.4415795756,42.0277264391,55.4699048663,70.4315012892,86.0302805385,102.20140901,118.569452815,134.926992428,150.871746191,166.487914003,180.57060525,183.03395802,194.894489401,206.469049647,217.42399699,228.021824407,238.346852655,248.691116108,258.381989157,267.691930211,276.502921798,283.69492707,286.066277162,293.072331091,299.151443216,305.24098172,311.772627663,317.912542927,323.833610912,329.491023062,334.879144442,340.056663079,345.079357525,1.0,1.0,1.0,1.0,1.0,1.0,131
0.1200270046,0.0855173287,0.4116140584,0.7881340008,22.0850257991,22.6763748427,23.2950410818,23.9451858803,24.5012080871,25.0418019944,25.6141657333,26.2332221105,26.8611371775,27.5116600054,28.3930862424,29.1439078319,39.319768146,50.0677987799,62.0007309298,74.4372253224,87.3424540424,100.479942972,113.773885458,126.885531825,139.885416381,151.712672841,153.355015467,161.198873983,168.922608122,176.294770289,183.519126413,190.615797959,197.779648275,204.580557404,211.255915085,217.783915458,223.277127429,225.168959232,231.126616173,236.863053308,242.213548596,248.128776159,253.774262238,259.168486552,264.547560964,269.92092869,275.205071488,280.392308093,1.0,1.0,1.0,1.0,1.0,1.0,132
0.1713151118,0.1085245598,0.8928502128,0.5851942409,22.045534594,22.6486611793,23.2772381985,23.9413099482,24.5277461411,25.1004936812,25.7130058236,26.3727993099,27.0529784092,27.7580943379,28.7237185425,29.3701756255,38.0099036227,47.0377789919,57.0728428367,67.6303318757,78.7451447406,90.2774972824,102.250118799,114.399696819,126.791056405,138.330744923,139.067276529,142.443456541,145.837517687,149.120546167,152.397433404,155.661051415,159.032832037,162.296591515,165.572641399,168.88997521,171.703237128,172.963652296,177.085259698,181.265034672,185.325486275,189.441372358,193.444721985,197.534117808,201.663808029,205.832778086,210.06333362,214.341598048,1.0,1.0,1.0,1.0,1.0,1.0,133
0.1340059865,0.1147668011,0.2130406276,0.2935934896,22.0835557633,22.6934425682,23.294616677,23.9358913807,24.4940288497,25.0697273675,25.6153474732,26.253121001,26.9263714073,27.5695178905,28.4642395968,29.028955182,36.630489484,44.590917269,53.3328541921,62.4723324842,72.0114112418,81.8772776647,92.0188697068,102.260018283,112.758677654,122.444985918,125.127542144,138.398270665,151.51758199,164.040949466,176.337119759,188.534636673,201.052947518,212.737928248,223.823818548,234.120426139,242.393409778,246.479830936,258.595176581,268.795793536,277.375701337,286.450665149,297.320292509,309.81017,322.418332586,334.574424978,346.369045602,357.793845023,1.0,1.0,1.0,1.0,1.0,1.0,134
0.1861859114,0.0818529419,0.5520011376,0.6204048287,22.0291549465,22.6365323189,23.2692295895,23.9392486389,24.5385140767,25.1153997481,25.7472727582,26.416322115,27.1109993829,27.8326600098,28.8290713581,29.7216519206,41.8245539633,54.7020511485,69.117473695,84.295467705,100.242477273,116.639770557,133.353515587,149.93861507,166.450101044,181.55533059,183.085338613,190.275129336,197.410087026,204.266601943,211.066491904,217.796463438,224.661091684,231.277178893,237.850245677,244.387203962,249.926203223,252.4201496,260.5373897,268.515438705,276.283287322,284.210067728,291.773792623,299.233322996,306.545217469,313.666961391,320.571078088,327.221216198,1.0,1.0,1.0,1.0,1.0,1.0,135
0.0650720477,0.0787962855,0.1389160077,0.8422769823,22.0640008803,22.6777649173,23.2761226086,23.8895265019,24.4466824852,24.9456158115,25.5053500716,26.0529536584,26.6235920735,27.198197254,27.997343063,28.7406537514,38.6625488237,49.1283789766,60.6549388277,72.483498142,84.5297570398,96.5117061239,108.355407205,119.823889008,130.94615613,140.937246708,143.936065375,158.523274161,172.607623481,185.695067824,197.591554397,207.917992296,217.523471259,226.487953281,235.304749017,243.979120848,251.383583464,253.392596787,259.084741876,263.988356136,268.939483249,273.819308101,278.599141481,283.606532874,288.83690554,294.096334584,299.291661872,304.374683119,1.0,1.0,1.0,1.0,1.0,1.0,136
0.0664424452,0.0794828004,0.7330784251,0.2758098497,22.064064661,22.6463674074,23.2535568909,23.8836541307,24.4095633923,24.917545397,25.4501202834,26.0227318781,26.5945307087,27.1842319793,27.9763937277,28.7076116502,38.6463654899,49.1429446491,60.6931596041,72.5444128428,84.5975065846,96.5796776936,108.406337739,119.803769942,130.879719753,140.790628921,141.557517206,145.095430741,148.58453321,151.937882235,155.262531429,158.563489035,161.919299304,165.132076512,168.312424416,171.44876536,174.100812457,176.446316129,184.263040299,191.891081051,199.358103992,207.019742592,214.048039188,220.85092348,227.531934197,233.981591701,240.082133614,245.855330866,1.0,1.0,1.0,1.0,1.0,1.0,137
0.0968398685,0.0947849595,0.8914143436,0.7765814027,22.061244322,22.6505560868,23.2646554359,23.9026208788,24.4461924518,24.9746802463,25.5314602589,26.1281241657,26.7310962749,27.3523731353,28.1933264336,28.8403914748,37.5364297027,46.6451986387,56.7141862889,67.1754264461,78.0044083149,89.0201555896,100.205723528,111.286109893,122.335944917,132.430217821,133.05551074,135.909643291,138.76592383,141.522222428,144.269330365,147.027030952,149.916813901,152.721661017,155.522371804,158.32198821,160.69877763,161.548046295,164.0759145,166.416049478,168.893844611,171.577522013,174.132394718,176.64088903,179.135992731,181.603238808,184.02067614,186.388182927,1.0,1.0,1.0,1.0,1.0,1.0,138
0.0371846598,0.0987392491,0.1260502756,0.3906066265,22.0839535481,22.6882119123,23.2760007354,23.8743677274,24.3989196751,24.8968897343,25.4064707456,25.9376225793,26.4844770366,27.0186976763,27.7498749235,28.3055759713,35.6485468817,43.2950015346,51.6498877395,60.2176430326,68.9445585077,77.6773773772,86.3980943995,94.9113099644,103.286397776,110.82902257,113.554561896,126.9047321,139.759938906,151.656855284,162.699261402,172.551766058,181.58186746,189.439487956,196.644571667,203.341142781,208.767499457,211.530883932,220.014778783,227.464898359,236.191742972,246.384285803,255.773051157,264.185756401,271.727960841,278.461807176,284.480197231,289.844128386,1.0,1.0,1.0,1.0,1.0,1.0,139
0.0304234955,0.0803403646,0.732262283,0.6773329327,22.0815249043,22.6577407892,23.2594721718,23.8747615759,24.3813425459,24.8679751613,25.3763584825,25.9165830044,26.4460955015,26.9968532549,27.7246406081,28.390490279,37.3934800048,46.8468558035,57.1854167695,67.689589207,78.2447568796,88.6079571011,98.7487640766,108.425553599,117.741967834,126.014744885,126.638184027,129.519873323,132.369488709,135.098851808,137.783417608,140.403128769,143.050326259,145.588686082,148.114517231,150.624842488,152.764882192,153.618904003,156.374740753,159.101199277,161.654071034,164.344030444,166.86965364,169.293013552,171.711260632,174.183137684,176.648394655,179.061643916,1.0,1.0,1.0,1.0,1.0,1.0,140
0.0662159183,0.0746390558,0.1703848758,0.7491452396,22.0571265627,22.6564728651,23.2634154723,23.8824762738,24.4288589495,24.9298696281,25.4873048537,26.0429479473,26.6063158661,27.1916955854,27.9869075875,28.7715946748,39.3167260339,50.4679164727,62.758354641,75.3573153892,88.1639001691,100.845845302,113.339566183,125.353664711,136.954258251,147.338401483,150.129298129,163.664390805,176.656196608,188.696608209,199.899281987,209.88083311,218.966709309,226.970497669,234.427714573,241.500738198,247.320582936,248.873626892,253.971094877,258.947330923,264.022164445,268.578611442,273.334337674,278.651307392,283.960533484,289.082361082,294.039876794,298.807465207,1.0,1.0,1.0,1.0,1.0,1.0,141
0.1949200789,0.1144622215,0.1895070314,0.3745283114,22.0284201781,22.6352225432,23.2632492999,23.9377185196,24.5319564055,25.1213911579,25.7393972931,26.422569948,27.1382445039,27.8620113128,28.869126345,29.5030299471,38.0234591113,46.932410751,56.818767926,67.2369640386,78.2214640986,89.657390049,101.540452311,113.675801317,126.166402293,137.847040366,141.544606078,159.841726546,177.88168692,195.097180004,211.978117564,228.573031389,245.121828877,260.224084875,274.245808723,287.008133448,297.051169227,300.878429745,311.703358387,320.695601504,329.027065445,336.854194096,346.299574275,359.17632666,373.842758606,388.790844422,403.550971948,418.001482531,1.0,1.0,1.0,1.0,1.0,1.0,143
0.0394095217,0.0962090378,0.4546690354,0.7241124025,22.0369690336,22.6327214228,23.2280660166,23.8367232487,24.3632879224,24.8570899086,25.3798180276,25.9196552582,26.4672790689,27.0196494486,27.7705187736,28.3358972766,35.8479864542,43.6631382183,52.2302385242,61.0412861688,70.0489126943,79.0732174123,88.0884094486,96.8996040876,105.559939391,113.39410483,114.330063905,118.743295538,123.110011251,127.268551759,131.345593174,135.356854936,139.41784209,143.273796564,147.065988955,150.826828714,154.026342015,155.24182023,159.239761977,163.105007059,166.730745837,170.384135517,174.081975942,177.873975763,181.514014152,184.975107271,188.346205626,191.644505903,1.0,1.0,1.0,1.0,1.0,1.0,142
0.0199804374,0.101568537,0.112830196,0.7508121225,22.1125027533,22.6399578784,23.2564505679,23.8987975594,24.3610016048,24.8454083752,25.3201121798,25.8872811899,26.40274262,26.9737479334,27.6837908975,28.1786508849,35.0329395641,42.1087905196,49.8397271379,57.7658242276,65.8089315474,73.794841707,81.718433871,89.3584016949,96.8748044832,103.647277624,106.224144231,118.8462257,130.895420132,142.055809831,152.228882249,161.052552188,169.100633335,176.421278075,183.518958808,190.378165946,196.227977668,197.794855421,202.419914999,206.734595134,210.665476099,214.492178871,218.326822184,222.582521729,227.070968076,231.538675844,235.774301601,239.926721346,1.0,1.0,1.0,1.0,1.0,1.0,145
0.0604296521,0.0777725857,0.6408349228,0.5002426997,22.0683774598,22.6469382019,23.2561305773,23.8846615717,24.4068762448,24.908624079,25.4406496289,26.006777084,26.5661172132,27.1518050215,27.9316595079,28.6684123707,38.6721468102,49.23027942,60.8502162404,72.7566345118,84.8467947314,96.8403913496,108.671632588,120.048367437,131.068005553,140.914595165,141.760278925,145.687741349,149.55562165,153.261197941,156.910028823,160.473673426,164.04366752,167.456245528,170.849536518,174.231817249,177.124133277,178.745224223,184.076678033,189.144253213,194.12106888,199.270036546,204.137702165,208.83806121,213.335289017,217.645776836,221.754545857,225.689045016,1.0,1.0,1.0,1.0,1.0,1.0,144
0.0618896925,0.1161274514,0.3395150019,0.2165612781,22.0474364296,22.6459395948,23.2760356873,23.8938105361,24.4656138606,24.9108199914,25.5401746788,26.0481397573,26.5474013154,27.1324006876,27.922789402,28.4443564298,35.0012394111,41.6053756356,48.955035059,56.5613274881,64.4507919537,72.3807681832,80.5169534974,88.6664843848,96.6793315505,104.21685589,105.446607176,111.25759154,117.070178755,122.633037292,128.058843038,133.449740628,138.912803189,144.271841682,149.519089477,154.601891968,158.876421893,162.09926842,172.359021789,182.802048001,192.539862866,201.984300036,210.716684851,219.047660563,227.18929236,235.117937401,242.755778288,249.990201862,1.0,1.0,1.0,1.0,1.0,1.0,146
0.189682602,0.1065104299,0.8391556179,0.2608263478,22.0431907946,22.658928417,23.2867833928,23.9563467491,24.5626765401,25.1391573795,25.7732800297,26.4406665808,27.1440775724,27.8620211709,28.8666132975,29.5494630419,38.6643197541,48.2075491886,58.8336204199,70.0264408121,81.8256417327,94.0949666139,106.829507421,119.793325953,133.018921764,145.350653421,146.189019945,150.026315605,153.907839677,157.695925708,161.461549293,165.209265418,169.063110554,172.830869229,176.637716123,180.500837607,183.798676079,187.233969032,198.927108999,210.571398523,221.882847348,233.511823784,244.594891335,255.584289861,266.380820782,276.882881932,287.043637797,296.781482302,1.0,1.0,1.0,1.0,1.0,1.0,147
0.1624839469,0.1197448624,0.4521280386,0.517425524,22.0890541986,22.6766013761,23.3097974918,23.9784213273,24.5486413831,25.1124162972,25.7129087101,26.369689942,27.031226569,27.7325445518,28.6749785423,29.2507788426,36.955007467,44.9388458726,53.7791048271,63.0538274876,72.786057586,82.841991821,93.2800973873,103.886750207,114.762373175,124.945888759,126.20273083,132.237818691,138.283138689,144.153504359,150.045535699,155.954889904,162.046615085,167.936644763,173.800064601,179.621359321,184.548500838,187.168122259,195.896663318,204.286614996,212.55326237,221.439384241,229.840341625,237.964290124,245.915487274,253.74636147,261.402412079,268.901658273,1.0,1.0,1.0,1.0,1.0,1.0,148
0.1240107687,0.070762483,0.3033329469,0.6886701943,22.0602159114,22.6589598679,23.2751387451,23.9215104488,24.4861276807,25.0212257567,25.6020045659,26.2134298331,26.839230987,27.4862226748,28.370802664,29.3004633536,41.9902737842,55.5410498154,70.5785058198,86.1575965299,102.178742101,118.22084565,134.088879619,149.400785023,164.263746977,177.591702296,180.134911695,192.382102921,204.223631221,215.352178991,226.11819396,236.565362506,246.872078822,256.341317741,265.232299659,273.421801489,279.915887342,282.037562509,288.476398992,294.115688346,299.618312146,305.06248969,310.003191638,314.932516112,319.944477804,324.988891217,329.969631166,334.863440403,1.0,1.0,1.0,1.0,1.0,1.0,149
0.0083361342,0.0938173191,0.7827377922,0.6857323462,22.0520915163,22.6408220567,23.2286588822,23.8256623067,24.3300561073,24.8089429168,25.3007008323,25.8161864015,26.3331657752,26.8482432997,27.542064522,28.083974072,35.3065015927,42.8166917136,50.9896457709,59.303123124,67.6774904104,75.9297277172,84.0275769553,91.7994387295,99.3315250755,106.042842483,106.517549308,108.6965435,110.871726639,112.947547706,114.982846974,116.983433676,119.04880708,121.022437888,122.981273357,124.953186141,126.651722059,127.253827261,129.224391513,131.166752852,132.994361889,134.933404441,136.859194615,138.768530181,140.59668058,142.351002322,144.062678613,145.725153723,1.0,1.0,1.0,1.0,1.0,1.0,150
0.0021670147,0.0998369019,0.8965426968,0.1934324628,22.0505015308,22.6546884034,23.2346005737,23.8208890747,24.3344857962,24.8156735804,25.3082757435,25.8139307996,26.3357324258,26.8369900381,27.5277835354,28.0296039871,34.6277427936,41.46615305,48.8957718467,56.4757134275,64.1473228252,71.745791698,79.2264592606,86.4441394356,93.4772140125,99.7648751143,100.150656975,101.907020999,103.681983655,105.3611075,107.001774576,108.604276496,110.310936071,111.955133715,113.565198755,115.149094444,116.466615747,118.242863513,124.197307879,129.757537175,135.211569138,140.824504834,145.992355078,150.926300198,155.623923843,160.049065292,164.227888912,168.161783785,1.0,1.0,1.0,1.0,1.0,1.0,151
0.1070852609,0.0954263584,0.5112888419,0.7370058469,22.057568227,22.6447276306,23.2642604988,23.9107134273,24.4608162834,24.9919925938,25.5618080079,26.1698562938,26.7815682826,27.4219346579,28.285994326,28.940041572,37.7399992832,46.9520035033,57.1602546371,67.7999241922,78.8546765485,90.1328031247,101.617461658,113.029268255,124.429595666,134.882486379,136.030536949,141.456073003,146.84224853,152.029227527,157.183810343,162.300198986,167.492552747,172.462716021,177.389059661,182.284671609,186.446432298,187.898168888,192.623882134,197.27804094,201.830788051,206.55367737,211.008689185,215.405976392,219.834333081,224.297097418,228.742369148,233.164612403,1.0,1.0,1.0,1.0,1.0,1.0,154
0.1366330087,0.0776903428,0.3003874741,0.6384969955,22.0742502192,22.6734237131,23.2926682495,23.9449823353,24.5136320945,25.0625889191,25.6483033818,26.2764451694,26.9210600657,27.5846592143,28.4919495065,29.3582467481,41.1488687125,53.6985268638,67.6497209759,82.1787321675,97.2276462564,112.463971523,127.74153461,142.675921228,157.357957062,170.635386595,173.217890854,185.707302936,197.867182719,209.346422762,220.470420539,231.306712476,242.131723237,252.204698801,261.798032601,270.767893207,277.994110301,280.580431959,288.410202902,295.195178014,301.606772103,308.344927002,314.43604788,320.13589638,325.686578429,331.184223045,336.608033935,341.962600806,1.0,1.0,1.0,1.0,1.0,1.0,155
0.088630145,0.085250111,0.5645328459,0.2100565271,22.0823072388,22.6606214177,23.277962021,23.9215059141,24.4556426654,24.9770255778,25.5276642139,26.1245745999,26.7167528965,27.3394900274,28.1703084535,28.8815068175,38.5360828609,48.7026989165,59.9376738091,71.5551637313,83.4923337569,95.5079619589,107.553241541,119.325035171,130.915720824,141.406055629,142.415942129,147.144866084,151.805876475,156.283527482,160.736469487,165.160710429,169.651629614,173.953985539,178.225828762,182.458815945,186.050043239,189.24009569,199.977666289,210.461338917,220.809998336,231.145130367,240.30810561,248.996592146,257.423630247,265.536950126,273.243692208,280.600891699,1.0,1.0,1.0,1.0,1.0,1.0,152
0.143397317,0.083797396,0.7910307238,0.1679236575,22.0299191581,22.6369995715,23.2568056273,23.9070491546,24.4855040097,25.0409001122,25.6391165044,26.2699420618,26.9261738896,27.5941845657,28.5196474531,29.3254275249,40.2006224144,51.728702798,64.5657487573,77.994758871,92.0010440768,106.32244859,120.858041179,135.238219519,149.523207947,162.546079478,163.468222784,167.694081842,171.919799259,175.992633431,180.056847826,184.083171758,188.198010836,192.170436707,196.154646601,200.19347961,203.653459685,207.74269878,221.716499124,235.021112293,248.104964924,261.586494893,274.302878837,286.26003268,297.116855785,307.067243847,316.389386038,325.214948238,1.0,1.0,1.0,1.0,1.0,1.0,156
0.0293677127,0.077396483,0.8923324261,0.8673827925,22.0734291676,22.6569975767,23.2555133064,23.8641231389,24.37474007,24.8631269947,25.3723084137,25.9068632835,26.4369760811,26.9804256318,27.7046162384,28.3937042678,37.6864369482,47.4693858251,58.1692577032,69.0361000671,79.9506045346,90.6516976407,101.099154034,111.039690997,120.582452738,129.030925618,129.545769068,131.900143758,134.251947319,136.495861583,138.695129697,140.850860779,143.090073548,145.245731978,147.37543607,149.478648253,151.256333537,151.8431816,153.546021649,155.177079534,156.806642867,158.440399841,160.031083585,161.72998721,163.455017097,165.145859373,166.770015701,168.307120355,1.0,1.0,1.0,1.0,1.0,1.0,157
0.1714579603,0.0979597472,0.6941707117,0.7588179294,22.0788750446,22.6731016571,23.3076798404,23.9800821098,24.5629048075,25.1318476075,25.7476511285,26.4122656735,27.0892168648,27.8030623387,28.7727097466,29.4919140423,39.1851973454,49.3666342526,60.7164551282,72.6476394349,85.181566589,98.1408485901,111.524219744,125.003555533,138.632452636,151.246647487,152.260762759,156.969122699,161.655871377,166.183939285,170.700995187,175.225170445,179.884543625,184.403668832,188.924878056,193.441133373,197.267926774,198.697540533,203.18605027,207.498486556,211.8165228,216.492297692,220.95073444,225.235284788,229.47306995,233.748359785,238.035392481,242.287638912,1.0,1.0,1.0,1.0,1.0,1.0,153
0.068819208,0.1050773433,0.7964276932,0.1232053809,22.0488172995,22.6552006836,23.2487083585,23.8673544513,24.4096563891,24.9279361048,25.4606118739,26.029620561,26.6231673149,27.2013673031,28.0051373252,28.5543514797,35.8702608252,43.4909616739,51.8534862097,60.5281987471,69.49175402,78.6005560064,87.7897222156,96.9044212393,106.022158981,114.350987077,114.934880765,117.613439135,120.301499143,122.904453932,125.483367028,128.042578886,130.704496002,133.287554738,135.88026995,138.49050254,140.709249014,143.874918064,154.772351613,165.663130534,176.159922561,186.735759884,196.734923409,206.465972507,215.736621966,224.569375789,233.04191954,241.10468384,1.0,1.0,1.0,1.0,1.0,1.0,159
